index,store_ID,day_of_week,nb_customers_on_day,open,promotion,state_holiday,school_holiday,day,month,year,sales
229298,147,6,906,1,0,0,0,7,3,2015,7580.38998809524
450065,786,7,0,0,0,0,0,11,8,2013,0.0
430833,359,7,0,0,0,0,0,26,1,2014,0.0
628245,117,5,0,0,1,1,0,3,10,2014,0.0
180503,563,3,504,1,0,0,1,24,12,2014,3808.3
399297,589,5,521,1,0,0,0,13,12,2013,4677.491666666666
239958,1108,5,481,1,0,0,1,26,7,2013,4315.29
178835,1004,2,520,1,1,0,0,3,12,2013,6093.85
466131,25,3,2038,1,1,0,0,6,2,2013,15663.94
92830,649,2,463,1,1,0,0,17,3,2015,4662.4766666666665
110346,1015,2,407,1,0,0,0,11,6,2013,4331.662587301586
192499,487,3,544,1,0,0,0,12,2,2014,5434.784285714286
497343,259,6,1624,1,0,0,0,25,5,2013,7863.03
18674,229,7,0,0,0,0,0,26,1,2014,0.0
377013,440,7,0,0,0,0,0,26,4,2015,0.0
166724,692,3,894,1,1,0,0,26,11,2014,8120.051666666666
334116,715,7,0,0,0,0,0,24,3,2013,0.0
303710,640,2,681,1,0,0,0,26,8,2014,7323.05
344077,934,6,481,1,0,0,0,5,4,2014,4389.11611904762
263478,837,1,405,1,0,0,1,8,7,2013,2672.62
82487,441,4,668,1,1,0,0,9,1,2014,6464.5
199381,244,4,496,1,1,0,0,18,9,2014,4865.400452380953
183412,818,5,640,1,1,0,0,6,12,2013,6265.0
238642,943,4,0,0,0,1,0,3,10,2013,0.0
426421,957,3,709,1,0,0,0,17,4,2013,5643.66
144439,431,6,910,1,0,0,0,9,2,2013,8122.46
92783,416,1,1232,1,0,0,0,13,1,2014,9608.35
322353,687,4,664,1,0,0,1,14,8,2014,7288.2345
618872,891,7,0,0,0,0,0,8,6,2014,0.0
386331,591,3,458,1,0,0,0,12,6,2013,4667.746333333333
592141,464,5,1280,1,1,0,0,30,1,2015,10183.35
381963,222,3,519,1,0,0,0,7,8,2013,4097.6635
589399,186,3,281,1,0,0,0,25,2,2015,2586.84
709058,1084,7,0,0,0,0,0,28,6,2015,0.0
42324,163,6,920,1,0,0,0,19,1,2013,9160.285
194036,412,7,0,0,0,0,0,25,8,2013,0.0
466593,410,5,796,1,1,0,1,3,7,2015,6846.53
325884,233,2,919,1,0,0,0,8,7,2014,7613.198666666667
537512,433,1,813,1,1,0,1,5,1,2015,8524.548333333334
502918,1057,7,0,0,0,0,0,15,3,2015,0.0
622692,274,3,850,1,0,0,0,30,10,2013,4030.05
641059,821,1,1108,1,1,0,0,5,5,2014,9910.26
102696,275,4,704,1,1,0,0,8,1,2015,7292.96
650590,721,6,1134,1,0,0,0,4,4,2015,11310.985
583891,905,6,1341,1,0,0,0,27,4,2013,10618.161333333333
386214,902,7,0,0,0,0,0,20,1,2013,0.0
426937,82,3,878,1,1,0,0,4,2,2015,10004.479333333333
88872,27,2,1163,1,1,0,0,5,5,2015,10701.27
263801,512,1,1284,1,0,0,0,9,12,2013,5098.64
386275,1045,3,1228,1,0,0,0,8,7,2015,9742.8
204078,1065,6,312,1,0,0,0,28,6,2014,2540.9985
402220,255,2,496,1,0,0,0,24,6,2014,4480.556
67611,469,5,1604,1,0,0,0,27,2,2015,12127.81
196310,1008,7,0,0,0,0,0,4,5,2014,0.0
141291,1073,5,1005,1,0,0,0,26,6,2015,8018.795
308315,374,2,776,1,0,0,0,29,1,2013,6081.591666666667
523087,1054,4,593,1,1,0,0,23,1,2014,5786.27
633827,445,5,1480,1,0,0,0,28,3,2014,8446.42
439242,460,4,341,1,0,0,1,28,8,2014,3319.978
316167,253,3,802,1,1,0,0,4,3,2015,7563.1984999999995
159792,1082,6,857,1,0,0,0,26,1,2013,5609.83
167977,102,6,720,1,0,0,0,27,7,2013,5805.368333333333
22601,1036,3,416,1,1,0,0,18,2,2015,4697.735
573303,182,5,472,1,0,0,0,29,5,2015,4968.89
400987,127,6,668,1,0,0,0,6,6,2015,5175.49
538335,834,6,398,1,0,0,0,19,10,2013,3414.5991666666664
685274,78,3,473,1,1,0,1,29,7,2015,4077.12
638928,162,2,459,1,0,0,1,12,8,2014,5851.455
436825,290,4,620,1,1,0,0,16,5,2013,6647.96
92177,833,2,539,1,1,0,0,9,4,2013,6371.09
281820,104,6,1306,1,0,0,0,6,7,2013,9833.31
657471,693,2,677,1,1,0,1,13,8,2013,8805.712
625345,943,4,557,1,0,0,0,25,9,2014,6064.501
320395,382,2,655,1,1,0,0,24,9,2013,8674.29
77432,376,7,0,0,0,0,0,25,5,2014,0.0
178293,415,7,0,0,0,0,0,5,4,2015,0.0
175038,5,3,576,1,0,0,0,13,11,2013,4319.49
70319,695,5,643,1,1,0,0,5,12,2014,7145.88
289508,242,2,286,1,0,0,1,23,7,2013,2859.201666666667
546569,1110,6,389,1,0,0,0,12,1,2013,3247.69
12703,467,5,1449,1,1,0,1,3,7,2015,11834.76
430869,1080,7,0,0,0,0,0,9,6,2013,0.0
478996,656,5,373,1,1,0,0,3,7,2015,3303.182666666667
310463,87,4,973,1,1,0,0,2,5,2013,7856.73
247227,1044,1,1097,1,1,0,1,1,6,2015,10206.24
205237,561,4,0,0,0,1,1,1,1,2015,0.0
478137,1002,1,870,1,1,0,0,17,2,2014,8904.07
626296,1075,1,1005,1,0,0,0,22,6,2015,9468.77
104166,263,6,453,1,0,0,0,27,6,2015,4789.795
93655,146,7,0,0,0,0,0,29,12,2013,0.0
315468,801,5,496,1,1,0,0,6,2,2015,4923.45
269110,735,7,0,0,0,0,0,17,11,2013,0.0
102112,834,6,530,1,0,0,0,21,12,2013,5184.71
353440,690,2,693,1,0,0,1,21,7,2015,4188.35
46769,223,1,972,1,1,0,0,8,4,2013,10899.14
77571,27,3,1119,1,1,0,0,17,9,2014,10648.06
697741,516,7,0,0,0,0,0,10,3,2013,0.0
348087,767,4,630,1,1,0,0,18,9,2014,6123.455
460567,747,7,0,0,0,0,0,31,5,2015,0.0
561227,15,1,781,1,1,0,1,25,3,2013,8293.25
126369,709,1,1713,1,1,0,0,13,4,2015,15047.71
346093,1098,5,784,1,1,0,0,4,4,2014,6081.693214285715
138025,280,5,0,0,1,1,1,18,4,2014,0.0
134472,847,3,906,1,0,0,0,11,2,2015,5949.163333333334
561997,579,3,671,1,0,0,0,22,4,2015,5164.8758333333335
335173,613,3,858,1,0,0,0,11,6,2014,5379.8575
255263,273,5,627,1,0,0,1,3,1,2014,5399.3174285714285
570883,111,1,632,1,1,0,1,21,10,2013,6713.846666666667
504880,336,7,0,0,0,0,0,25,8,2013,0.0
3856,317,1,720,1,1,0,0,31,3,2014,8876.645
348649,866,1,560,1,1,0,0,12,1,2015,8063.78
426157,699,5,1066,1,1,0,0,7,2,2014,9332.02
361392,26,2,576,1,1,0,1,29,7,2014,7505.5765
646233,133,3,640,1,0,0,0,11,3,2015,5100.2
687660,44,3,713,1,1,0,1,16,7,2014,6339.54
627120,203,6,849,1,0,0,0,23,3,2013,6223.226
374920,516,7,0,0,0,0,0,25,1,2015,0.0
175078,298,5,705,1,1,0,0,4,4,2014,8306.45
139923,1034,5,648,1,0,0,0,26,9,2014,5288.87
668268,308,5,847,1,0,0,0,19,4,2013,7675.905500000001
369588,426,4,531,1,0,0,1,14,8,2014,4074.85
174492,840,7,0,0,0,0,0,25,1,2015,0.0
406109,382,4,673,1,1,0,0,26,9,2013,7934.57
290273,253,4,641,1,1,0,0,15,1,2015,5680.14
160804,566,1,559,1,0,0,0,7,4,2014,4961.42
464722,227,7,0,0,0,0,0,28,4,2013,0.0
630104,167,6,1149,1,0,0,0,4,4,2015,8484.98
553162,466,3,632,1,0,0,1,13,8,2014,5500.025
184941,439,6,749,1,0,0,0,7,2,2015,6478.88
273985,377,2,940,1,0,0,1,14,10,2014,7256.65
84323,306,3,379,1,0,0,0,21,1,2015,3373.57
359077,1031,7,0,0,0,0,0,19,7,2015,0.0
584316,146,2,862,1,1,0,0,17,6,2014,9439.4
459676,200,2,1064,1,0,0,1,22,4,2014,8235.11
614456,761,5,1042,1,1,0,0,5,9,2014,9672.13
452686,235,5,519,1,0,0,0,15,3,2013,5394.968333333332
670329,523,7,0,0,0,0,0,19,5,2013,0.0
387487,27,7,0,0,0,0,0,16,2,2014,0.0
547484,664,2,702,1,1,0,0,16,6,2015,6833.0740000000005
148478,224,3,475,1,1,0,1,6,8,2014,6670.59
346279,722,1,1440,1,0,0,1,22,7,2013,8551.7885
571959,1011,6,1113,1,0,0,0,20,12,2014,9020.05
637844,927,3,856,1,1,0,0,20,11,2013,6786.824333333334
15934,205,7,0,0,0,0,0,28,7,2013,0.0
321794,611,6,476,1,0,0,0,26,4,2014,5202.660666666667
484309,302,5,415,1,1,0,0,5,6,2015,4485.231
694238,316,2,727,1,0,0,0,26,8,2014,7013.648761904762
544729,637,3,866,1,0,0,0,28,5,2014,8841.313333333334
352351,160,4,546,1,0,0,0,13,2,2014,6007.331666666668
625069,831,6,1295,1,0,0,0,22,2,2014,9799.7
133677,758,4,597,1,0,0,1,25,7,2013,3985.71
574486,619,3,450,1,1,0,0,20,5,2015,4491.8625
666865,671,3,571,1,1,0,0,25,9,2013,5928.36
679615,867,1,471,1,0,0,0,7,7,2014,5912.2683333333325
710661,967,7,0,0,0,0,0,17,8,2014,0.0
645578,223,5,834,1,1,0,1,2,8,2013,8198.901476190476
55979,589,6,165,1,0,0,0,2,2,2013,1359.836972222222
445238,86,3,703,1,1,0,0,2,4,2014,5653.3
110048,979,6,509,1,0,0,0,26,4,2014,4004.1791666666663
562072,615,4,1535,1,1,0,0,5,12,2013,12915.15
457722,195,3,0,0,0,1,1,1,1,2014,0.0
605266,963,1,1048,1,0,0,0,24,6,2013,9856.25
213179,901,3,714,1,1,0,0,1,7,2015,8126.590999999999
635060,997,3,282,1,0,0,0,25,3,2015,3206.38
275412,366,7,0,0,0,0,0,25,5,2014,0.0
454855,863,7,313,1,0,0,0,14,6,2015,2671.683333333333
695728,11,5,1154,1,1,0,0,16,1,2015,7773.29
168572,400,3,1257,1,1,0,0,6,11,2013,9802.585
520163,1103,6,334,1,0,0,0,14,12,2013,3792.45
660967,394,7,0,0,0,0,0,12,5,2013,0.0
630286,331,2,664,1,0,0,0,7,7,2015,4871.89
307606,691,4,573,1,0,0,0,28,8,2014,7055.24
408434,437,6,1085,1,0,0,0,11,10,2014,9462.39
181775,440,1,507,1,0,0,0,24,6,2013,4082.1383333333333
573504,648,4,652,1,1,0,1,7,2,2013,6930.355000000001
700903,710,4,0,0,1,1,1,4,6,2015,0.0
48927,728,4,521,1,1,0,0,2,5,2013,5926.115
669368,302,6,390,1,0,0,0,21,6,2014,3831.9041666666662
625889,633,6,645,1,0,0,0,21,2,2015,7921.8
569451,919,5,0,0,1,1,1,29,3,2013,0.0
107867,822,3,672,1,1,0,0,6,3,2013,8422.93
548079,1062,5,696,1,1,0,0,11,1,2013,8073.3
428704,837,7,0,0,0,0,0,5,5,2013,0.0
288344,985,2,682,1,1,0,0,18,3,2014,6623.32
704492,283,3,625,1,1,0,0,14,1,2015,6337.884642857143
197580,445,6,1700,1,0,0,0,30,8,2014,10384.68
504586,606,1,743,1,1,0,1,29,7,2013,7627.488333333334
347643,611,1,521,1,0,0,0,24,6,2013,5465.0
558770,610,5,482,1,0,0,1,17,10,2014,3677.08
141396,954,6,898,1,0,0,0,20,9,2014,6329.1663333333345
601204,998,3,492,1,0,0,0,25,6,2014,3600.4100000000008
21912,974,2,1572,1,1,0,1,13,8,2013,12950.01
282112,974,4,1546,1,0,0,0,27,3,2014,10801.17
641255,410,4,655,1,0,0,0,15,5,2014,4392.99
679440,116,6,665,1,0,0,0,19,1,2013,6470.8975
384117,15,6,664,1,0,0,0,14,3,2015,6038.58
240334,760,6,1086,1,0,0,0,10,1,2015,10409.78
516057,855,5,661,1,0,0,0,4,10,2013,6298.34
195472,408,1,535,1,1,0,0,12,1,2015,6425.15
422546,721,6,699,1,0,0,0,3,1,2015,7071.61
191543,391,2,668,1,0,0,1,6,8,2013,4737.1665
582233,765,6,822,1,0,0,0,21,12,2013,8262.91
157962,483,6,212,1,0,0,0,8,2,2014,1632.7041666666669
573221,928,7,0,0,0,0,0,20,7,2014,0.0
371715,652,4,814,1,1,0,0,3,7,2014,7766.266666666666
470944,867,2,357,1,0,0,0,20,8,2013,3535.9
169567,171,6,613,1,0,0,0,25,4,2015,6053.8886666666685
611457,703,2,322,1,0,0,1,12,8,2014,2589.34
484660,985,1,851,1,1,0,0,29,4,2013,9477.65
82141,510,7,0,0,0,0,0,10,3,2013,0.0
529165,293,2,683,1,0,0,0,20,1,2015,4692.42
278512,241,4,0,0,1,1,0,1,5,2014,0.0
608750,276,3,552,1,1,0,0,2,4,2014,4543.08
400986,593,7,0,0,0,0,0,1,6,2014,0.0
28530,563,3,699,1,1,0,0,18,2,2015,5466.3
300518,612,4,451,1,1,0,0,7,3,2013,7518.463333333334
463609,324,7,0,0,0,0,0,27,10,2013,0.0
283489,795,7,0,0,0,0,0,9,3,2014,0.0
216656,925,6,1403,1,0,0,0,30,5,2015,7304.64
39888,655,1,632,1,0,0,0,25,11,2013,6841.14
525614,689,1,861,1,1,0,1,21,10,2013,9406.990833333333
327124,1001,5,713,1,1,0,0,8,11,2013,6165.999666666667
221165,682,5,1655,1,0,0,0,6,9,2013,9886.11
127738,638,2,528,1,1,0,0,5,2,2013,6975.385
134040,318,4,683,1,0,0,0,28,5,2015,7344.86
635682,825,2,505,1,1,0,0,27,1,2015,5253.0525
54812,216,6,804,1,0,0,0,5,4,2014,6434.97
506798,393,3,0,0,0,1,1,1,1,2014,0.0
708343,1013,1,693,1,1,0,0,2,6,2014,7292.4
310081,642,1,387,1,0,0,1,22,7,2013,2677.33
11440,304,2,1118,1,1,0,0,28,4,2015,8759.37
251859,1050,3,413,1,0,0,0,22,7,2015,5368.363666666667
473063,870,3,973,1,1,0,0,6,3,2013,8039.648333333333
559096,494,7,1119,1,0,0,0,28,12,2014,7529.92
192267,312,7,0,0,0,0,0,3,3,2013,0.0
491226,358,3,1153,1,1,0,0,5,6,2013,10671.348333333335
336426,470,7,0,0,0,0,0,25,8,2013,0.0
535921,220,4,773,1,1,0,0,10,10,2013,5894.77
78664,131,6,469,1,0,0,0,16,5,2015,4108.86
316549,906,2,1494,1,1,0,0,18,2,2014,13982.85
562006,221,6,496,1,0,0,0,22,6,2013,4806.873392857144
687287,747,2,856,1,0,0,1,30,12,2014,7129.723333333333
588205,84,4,0,0,0,1,1,1,1,2015,0.0
22699,404,5,480,1,0,0,0,12,7,2013,4446.260833333333
304587,1048,7,0,0,0,0,0,11,5,2014,0.0
692090,302,6,297,1,0,0,0,24,8,2013,2818.2666666666664
298475,459,2,1454,1,1,0,0,19,11,2013,12994.11
516522,1019,6,757,1,0,0,0,22,2,2014,7859.375
467537,862,3,1022,1,0,0,0,8,7,2015,7228.82
157035,732,1,840,1,1,0,0,17,6,2013,8732.645
145596,17,5,864,1,1,0,0,20,3,2015,6893.836666666666
294304,817,2,3445,1,0,0,1,23,7,2013,22412.78
596419,724,2,650,1,1,0,0,23,4,2013,6941.4375
236754,391,6,401,1,0,0,0,31,1,2015,3422.79
54308,228,3,599,1,1,0,0,19,2,2014,8014.4
522243,466,6,400,1,0,0,0,11,7,2015,4039.0516666666663
111159,1094,5,431,1,0,0,1,27,12,2013,5087.33
574495,138,5,0,0,1,1,0,3,10,2014,0.0
669959,251,3,2113,1,0,0,0,15,1,2014,15291.79
139150,687,5,732,1,1,0,0,21,2,2014,8472.35
48379,215,5,405,1,0,0,0,27,6,2014,4823.887000000001
226005,47,6,835,1,0,0,0,18,4,2015,6160.39
590742,5,4,571,1,0,0,0,27,6,2013,4967.76
343306,238,4,1059,1,0,0,0,30,1,2014,6822.25
368637,712,1,645,1,1,0,0,13,4,2015,8714.72
646250,516,2,948,1,1,0,0,5,3,2013,9067.186666666668
494310,858,6,342,1,0,0,0,16,3,2013,3634.1981666666666
710165,146,2,749,1,1,0,0,16,6,2015,9105.698999999999
105175,296,2,826,1,1,0,1,8,1,2013,7774.25
265516,969,4,697,1,1,0,0,16,4,2015,4308.58
678527,370,4,577,1,0,0,0,27,2,2014,6519.285
151116,998,3,546,1,1,0,0,5,6,2013,4371.67
325278,1077,6,348,1,0,0,0,13,7,2013,2813.2259999999997
23864,740,7,0,0,0,0,0,30,11,2014,0.0
110800,13,4,0,0,0,1,1,1,1,2015,0.0
206006,964,2,1451,1,1,0,0,5,2,2013,11136.79
449154,267,6,1333,1,0,0,0,21,9,2013,10199.99
623235,333,2,1442,1,1,0,0,14,4,2015,11770.65
264528,365,1,525,1,0,0,0,28,1,2013,4392.97
138841,1061,5,594,1,1,0,0,6,3,2015,7977.913333333334
481147,45,7,0,0,0,0,0,21,7,2013,0.0
528883,732,7,367,1,0,0,0,2,6,2013,2918.5384999999997
465000,914,7,0,0,0,0,0,21,9,2014,0.0
163254,527,1,1006,1,0,0,0,8,6,2015,9732.32
516880,519,7,0,0,0,0,0,3,8,2014,0.0
518972,1094,4,306,1,1,0,0,20,2,2014,3738.71
402707,820,5,1263,1,1,0,0,6,6,2014,13581.71
532322,807,3,995,1,1,0,0,7,5,2014,10286.6625
359313,882,1,1053,1,1,0,0,15,7,2013,9179.29
679309,618,1,589,1,1,0,0,4,11,2013,8266.07
247877,955,7,0,0,0,0,0,29,3,2015,0.0
664761,904,1,486,1,0,0,0,9,12,2013,5513.059333333334
276052,837,6,228,1,0,0,0,14,3,2015,1681.69
600711,456,6,732,1,0,0,0,27,9,2014,5058.28
109822,877,1,974,1,0,0,0,8,12,2014,6782.371999999999
507848,609,1,637,1,1,0,0,5,1,2015,6629.13
310460,237,2,495,1,0,0,1,21,7,2015,3556.2
10039,1076,2,769,1,1,0,0,4,3,2014,7618.15
176941,1008,4,625,1,0,0,0,12,6,2014,3925.615
475242,502,7,0,0,0,0,1,28,7,2013,0.0
203471,297,6,493,1,0,0,0,24,5,2014,4871.1095476190485
581860,602,2,769,1,1,0,0,30,6,2015,8213.77
303436,60,2,1326,1,0,0,1,23,12,2014,12781.4
565339,157,3,1043,1,1,0,0,19,3,2014,11318.09
251770,320,7,0,0,0,0,0,31,5,2015,0.0
656252,632,2,1047,1,1,0,0,3,12,2013,9240.37
515571,937,3,556,1,0,0,0,11,3,2015,6396.393666666667
200611,492,4,1032,1,0,0,0,26,2,2015,6353.83
279047,3,5,800,1,0,0,0,1,3,2013,6953.47
139107,20,1,1054,1,1,0,0,29,4,2013,10249.550833333333
609127,259,1,2537,1,1,0,1,1,9,2014,12498.41
432090,751,2,567,1,0,0,0,23,6,2015,3829.8174285714285
47605,1071,5,699,1,1,0,0,4,7,2014,6119.353142857143
545347,27,3,1019,1,0,0,0,2,10,2013,8457.775
268120,107,7,0,0,0,0,1,7,9,2014,0.0
651584,228,6,611,1,0,0,0,6,4,2013,7920.596666666666
269217,674,5,1006,1,0,0,0,18,10,2013,7633.26
562220,517,5,590,1,0,0,0,6,9,2013,4666.48
467084,1095,1,890,1,0,0,0,9,12,2013,6913.37
711508,43,4,524,1,0,0,1,14,8,2014,5106.069928571429
177567,228,1,420,1,0,0,0,11,2,2013,3869.36
149934,840,2,1056,1,1,0,0,5,2,2013,8099.21
400661,1077,5,571,1,1,0,0,8,2,2013,5081.88
172058,168,6,446,1,0,0,0,28,12,2013,4426.2679285714285
365647,1045,3,1358,1,0,0,1,24,7,2013,11030.58
703012,878,7,0,0,0,0,0,8,9,2013,0.0
54489,365,2,461,1,0,0,0,11,3,2014,3900.46
602034,429,6,416,1,0,0,0,21,9,2013,4584.48
29094,252,7,0,0,0,0,0,13,4,2014,0.0
36180,404,5,673,1,1,0,0,6,3,2015,6555.19
674572,614,5,892,1,0,0,0,28,6,2013,5485.92
553239,509,6,394,1,0,0,1,28,12,2013,4112.91
403172,546,6,1202,1,0,0,0,11,1,2014,10206.66
147752,921,3,1012,1,0,0,1,11,2,2015,7926.25
312430,773,4,673,1,0,0,0,22,1,2015,4891.34
546359,781,6,406,1,0,0,0,3,1,2015,2731.27
563637,1085,5,911,1,1,0,0,22,2,2013,9097.44
317550,603,3,943,1,0,0,0,23,7,2014,6372.077166666668
6550,1051,1,1140,1,1,0,0,10,11,2014,10326.869
155456,715,5,800,1,0,0,0,29,5,2015,7477.5
420439,185,5,579,1,0,0,0,18,1,2013,6621.8893333333335
80617,650,7,0,0,0,0,0,5,5,2013,0.0
4774,992,1,898,1,1,0,0,1,9,2014,7516.24
124364,965,4,862,1,0,0,0,10,7,2014,7636.75
407449,488,4,394,1,1,0,1,4,7,2013,3759.435
440328,775,1,750,1,1,0,0,15,6,2015,10739.145
416487,745,1,1292,1,1,0,0,15,12,2014,13564.08
152530,716,3,557,1,1,0,1,31,7,2013,6788.832333333334
593721,613,6,1048,1,0,0,0,3,1,2015,6409.200833333333
699707,722,1,1585,1,1,0,0,21,1,2013,13951.6
156694,52,4,619,1,1,0,0,30,4,2015,8271.52
453006,1015,5,511,1,0,0,0,10,7,2015,5728.551476190475
174787,164,2,488,1,0,0,1,3,9,2013,4201.27
350956,202,2,560,1,1,0,0,1,4,2014,6947.115047619047
696721,655,4,485,1,0,0,0,19,9,2013,4907.814166666667
118558,651,1,878,1,0,0,0,11,5,2015,6688.91
641465,1109,4,391,1,0,0,0,9,7,2015,3839.7355
528926,1114,1,2965,1,1,0,0,18,2,2013,21145.11
435749,379,7,0,0,0,0,0,25,1,2015,0.0
287981,447,4,543,1,1,0,0,18,9,2014,4531.41
661985,430,5,613,1,0,0,0,24,4,2015,5897.573
52219,280,4,773,1,1,0,0,18,12,2014,10457.683333333334
392477,178,5,852,1,0,0,0,18,1,2013,8327.205
293160,634,4,898,1,1,0,0,21,11,2013,9431.82
651317,797,5,403,1,1,0,0,22,11,2013,3922.28
150754,1014,5,0,0,1,1,1,18,4,2014,0.0
263135,298,2,536,1,0,0,0,11,2,2014,6201.515
603417,1094,1,407,1,1,0,0,15,6,2015,5406.027666666667
631817,352,6,685,1,0,0,0,22,11,2014,7520.82
584096,385,4,635,1,1,0,0,3,4,2014,7374.696142857143
342604,22,5,592,1,1,0,0,4,4,2014,5545.49
703419,121,5,490,1,0,0,0,11,7,2014,4476.116333333333
695928,543,4,286,1,1,0,0,29,8,2013,3338.3633333333332
478471,49,5,562,1,0,0,0,13,2,2015,6804.68
218833,1035,1,798,1,1,0,0,20,1,2014,7619.388333333332
17465,210,3,317,1,1,0,0,2,4,2014,3218.2
652940,613,6,787,1,0,0,0,10,8,2013,5201.9605
469092,657,1,1028,1,1,0,0,16,6,2014,9531.82
541514,984,2,609,1,0,0,0,23,6,2015,4204.2733333333335
703962,505,6,412,1,0,0,0,19,1,2013,3382.265
213694,18,7,0,0,0,0,0,22,12,2013,0.0
8167,970,2,477,1,1,0,0,17,2,2015,4493.183333333333
310876,927,7,0,0,0,0,0,1,3,2015,0.0
484682,1073,4,882,1,1,0,1,17,7,2014,6845.62
502652,323,1,839,1,1,0,0,3,11,2014,10449.81
381453,338,1,767,1,1,0,0,1,7,2013,8823.119166666665
44462,2,5,494,1,0,0,0,11,7,2014,3819.23
637998,888,3,678,1,1,0,0,18,2,2015,7582.02
582443,818,4,888,1,1,0,0,18,12,2014,8393.014000000001
423266,752,2,501,1,1,0,0,9,4,2013,6662.746666666666
576791,763,7,0,0,0,0,0,21,7,2013,0.0
112677,472,4,971,1,1,0,0,17,4,2014,9537.443333333335
467857,799,4,855,1,1,0,0,22,5,2014,9700.4015
6280,675,2,250,1,0,0,1,8,7,2014,2470.1
149980,452,4,604,1,1,0,0,2,5,2013,6960.843333333334
281240,204,7,0,0,0,0,0,25,8,2013,0.0
601507,105,2,507,1,0,0,0,9,7,2013,3875.3059999999996
168761,929,3,713,1,0,0,0,11,3,2015,5395.215
708997,81,2,562,1,0,0,1,21,5,2013,6344.065476190476
655492,868,5,564,1,0,0,1,29,8,2014,7492.48
318160,632,5,988,1,1,0,0,8,11,2013,8614.6
358307,231,7,0,0,0,0,0,20,10,2013,0.0
468326,576,2,782,1,0,0,1,12,8,2014,5205.89
489297,94,4,708,1,1,0,1,16,7,2015,7581.883142857144
462012,471,5,603,1,0,0,0,27,2,2015,6286.35
163669,569,6,517,1,0,0,0,28,3,2015,4289.076666666667
23652,933,6,606,1,0,0,0,27,12,2014,5931.24
257955,294,4,764,1,0,0,1,2,1,2014,5246.809166666666
116543,424,1,931,1,1,0,1,14,4,2014,9769.345
574647,9,6,464,1,0,0,0,9,3,2013,4621.949333333333
475087,1115,1,381,1,0,0,0,9,12,2013,5168.97
91533,188,1,502,1,1,0,0,18,2,2013,6014.62
521876,637,3,641,1,0,0,0,24,6,2015,7364.84
499049,1062,4,594,1,1,0,0,15,1,2015,6849.359666666667
165365,1029,7,0,0,0,0,0,21,12,2014,0.0
471528,509,4,0,0,0,1,0,14,5,2015,0.0
637151,21,5,615,1,1,0,0,4,4,2014,6476.974666666667
695402,392,4,807,1,1,0,0,6,2,2014,8462.835
96576,183,3,561,1,1,0,0,5,2,2014,5360.85
367340,20,1,1183,1,1,0,0,27,7,2015,11254.785
390906,917,7,0,0,0,0,0,8,12,2013,0.0
560777,141,7,0,0,0,0,0,28,4,2013,0.0
637590,1005,1,838,1,0,0,0,14,1,2013,5262.13
82401,522,6,941,1,0,0,0,21,12,2013,9613.586666666668
554024,1040,2,781,1,0,0,0,13,5,2014,6929.515
496020,459,1,1096,1,0,0,0,10,3,2014,7712.83
405580,171,1,1237,1,1,0,1,30,3,2015,13702.99
698939,695,5,647,1,1,0,0,11,1,2013,7475.27
711197,616,4,0,0,1,1,0,1,5,2014,0.0
295891,271,2,743,1,0,0,0,29,1,2013,6130.096666666666
68309,1023,5,799,1,1,0,0,30,8,2013,7517.13
220406,831,6,1280,1,0,0,0,14,3,2015,9746.87
79345,962,5,912,1,0,0,0,21,11,2014,7604.256666666666
200969,575,6,227,1,0,0,0,25,5,2013,2301.8033333333333
474404,840,3,1070,1,0,0,0,12,2,2014,6864.48
507113,77,2,506,1,0,0,0,11,6,2013,5200.17
309200,459,1,0,0,0,1,1,6,4,2015,0.0
195436,346,4,598,1,1,0,0,6,6,2013,6041.825
400449,434,4,753,1,1,0,0,18,6,2015,10001.175
679543,185,1,625,1,1,0,0,4,11,2013,8508.41
92454,625,7,0,0,0,0,0,8,12,2013,0.0
633907,933,4,982,1,1,0,0,7,11,2013,8528.303333333333
606649,757,1,862,1,1,0,1,5,1,2015,8200.025333333333
298028,187,2,1011,1,1,0,0,1,4,2014,9376.33
634435,727,5,550,1,1,0,0,19,12,2014,6213.326999999998
701597,301,3,0,0,0,1,1,25,12,2013,0.0
12606,181,4,612,1,0,0,0,14,11,2013,5215.71
378401,299,1,798,1,0,0,0,30,9,2013,7197.44
596707,859,4,660,1,0,0,0,27,2,2014,6470.1866666666665
259652,238,3,989,1,0,0,0,30,1,2013,5906.58
495534,915,7,0,0,0,0,0,1,9,2013,0.0
637931,678,1,761,1,0,0,0,25,8,2014,5888.36
631500,554,1,732,1,1,0,1,18,8,2014,7362.44
127181,1050,5,507,1,0,0,0,12,12,2014,7120.79
402444,544,5,2051,1,1,0,0,17,5,2013,16797.655
143742,805,7,0,0,0,0,0,2,3,2014,0.0
446876,213,6,693,1,0,0,0,27,12,2014,8710.5
132528,889,4,465,1,1,0,0,15,1,2015,4295.169666666666
250109,382,7,0,0,0,0,0,7,9,2014,0.0
312213,776,1,624,1,1,0,0,1,7,2013,6711.136666666666
549263,179,1,850,1,0,0,0,25,8,2014,6747.725
148468,574,1,912,1,1,0,0,27,7,2015,13514.525
677069,400,4,1257,1,1,0,1,16,7,2015,9708.28
661104,702,3,352,1,1,0,1,5,3,2014,4746.3133333333335
320358,570,2,944,1,1,0,0,4,3,2014,8087.438833333333
